,time after 1 iterations,time after 2 iterations,time after 3 iterations,time after 4 iterations,time after 5 iterations,time after 6 iterations,time after 7 iterations,time after 8 iterations,time after 9 iterations,time after 10 iterations,time after 11 iterations,time after 12 iterations,time after 13 iterations,time after 14 iterations,time after 15 iterations,time after 16 iterations,time after 17 iterations,time after 18 iterations,time after 19 iterations,time after 20 iterations,time after 21 iterations,time after 22 iterations,time after 23 iterations,time after 24 iterations,time after 25 iterations,time after 26 iterations,time after 27 iterations,time after 28 iterations,time after 29 iterations,time after 30 iterations,time after 31 iterations,time after 32 iterations,time after 33 iterations,time after 34 iterations,time after 35 iterations,time after 36 iterations,time after 37 iterations,time after 38 iterations,time after 39 iterations,time after 40 iterations,time after 41 iterations,time after 42 iterations,time after 43 iterations,time after 44 iterations,time after 45 iterations,time after 46 iterations,time after 47 iterations,time after 48 iterations,time after 49 iterations,time after 50 iterations,time after 51 iterations,time after 52 iterations,time after 53 iterations,time after 54 iterations,time after 55 iterations,time after 56 iterations,time after 57 iterations,time after 58 iterations,time after 59 iterations,time after 60 iterations,time after 61 iterations,time after 62 iterations,time after 63 iterations,time after 64 iterations,time after 65 iterations,time after 66 iterations,time after 67 iterations,time after 68 iterations,time after 69 iterations,time after 70 iterations,time after 71 iterations,time after 72 iterations,time after 73 iterations,time after 74 iterations,time after 75 iterations,time after 76 iterations,time after 77 iterations,time after 78 iterations,time after 79 iterations,time after 80 iterations,time after 81 iterations,time after 82 iterations,time after 83 iterations,time after 84 iterations,time after 85 iterations,time after 86 iterations,time after 87 iterations,time after 88 iterations,time after 89 iterations,time after 90 iterations,time after 91 iterations,time after 92 iterations,time after 93 iterations,time after 94 iterations,time after 95 iterations,time after 96 iterations,time after 97 iterations,time after 98 iterations,time after 99 iterations
1515,84.10993576049805,169.34302020072937,253.07157015800476,337.8520767688751,419.91583609580994,504.2528147697449,588.8712315559387,671.8870425224304,754.7282519340515,836.8772597312927,919.5138263702393,1002.7401411533356,1086.3171346187592,1167.9690735340118,1249.2500536441803,1332.4689846038818,1415.4346590042114,1500.0455424785614,1581.8485045433044,1665.040732383728,1746.009164571762,1829.606716632843,1914.147311925888,1997.8285555839539,2081.2913858890533,2165.3091263771057,2246.9346737861633,2330.2852618694305,2411.8123183250427,2492.300928592682,2576.34529709816,2659.6240305900574,2744.5337975025177,2827.3734216690063,2909.003649711609,2991.6709134578705,3075.7579362392426,3157.691205263138,3241.195765733719,3325.2304780483246,3408.7554581165314,3492.818673849106,3577.9514195919037,3660.953780889511,3744.6088576316833,3829.5313169956207,3914.5628225803375,3998.2963893413544,4082.1857290267944,4165.98937869072,4248.613561153412,4330.623864173889,4414.089092493057,4499.06175327301,4584.301849126816,4668.84375,4753.056388378143,4837.044961452484,4921.2832634449005,5006.06192946434,5090.502420902252,5175.685378074646,5261.594493627548,5346.810763835907,5431.739213705063,5516.385782241821,5601.424239397049,5686.445370674133,5770.80051612854,5853.642714738846,5937.871887683868,6022.875257015228,6107.967538356781,6194.489586830139,6279.354067802429,6363.994308710098,6447.160069942474,6530.913488864899,6615.511777162552,6700.6040506362915,6784.32621383667,6868.25806927681,6953.072077035904,7037.9557094573975,7122.890202999115,7207.294237375259,7292.638909339905,7377.6151471138,7461.274283409119,7544.899053812027,7629.51947760582,7714.705157995224,7799.774895906448,7885.061059713364,7969.22380399704,8054.9603934288025,8139.334389448166,8224.770743846893,8311.307491064072
1520,82.7090630531311,168.12514448165894,252.66766333580017,337.3104016780853,420.87384152412415,503.6341481208801,586.7171175479889,670.2210519313812,754.8440747261047,838.595680475235,922.0158476829529,1005.1686813831329,1087.171126127243,1170.4209911823273,1252.6237206459045,1335.1005523204803,1419.20334649086,1501.899735212326,1585.278930425644,1666.9970083236694,1750.232388496399,1833.0928974151611,1917.0969247817993,1999.3156130313873,2082.325085401535,2166.410038471222,2249.8188552856445,2332.6529500484467,2416.5203886032104,2497.7948954105377,2580.0336017608643,2663.5682826042175,2747.345242500305,2830.548710823059,2913.9380071163177,2998.07466506958,3080.4667422771454,3164.496871471405,3248.085084915161,3331.299504518509,3412.9681301116943,3494.4298849105835,3577.739202976227,3660.898728609085,3746.875604391098,3832.0145874023438,3916.1861724853516,4000.357033252716,4083.1301057338715,4166.077505111694,4251.418735980988,4334.661053419113,4419.061321973801,4503.887148141861,4587.374115228653,4669.9554035663605,4750.98153591156,4835.127083063126,4919.138960361481,5002.478991270065,5084.793806552887,5169.303075313568,5251.288944005966,5335.4278111457825,5420.105935335159,5504.748749256134,5588.298135995865,5670.412910223007,5753.947246313095,5838.403034448624,5923.458094358444,6006.278691530228,6091.787878513336,6176.27615404129,6259.0065450668335,6341.863942623138,6425.375806808472,6508.781862735748,6592.872570991516,6676.624893665314,6761.686724185944,6847.760317802429,6932.412837505341,7016.136305093765,7100.866217136383,7184.433429956436,7269.08047747612,7352.6272485256195,7436.877246856689,7521.341903209686,7604.727800607681,7688.24036693573,7773.690397024155,7859.422743320465,7944.241847753525,8028.146651506424,8113.055378437042,8197.648499965668,8282.780875444412
1523,84.89470791816711,167.5967059135437,251.3686957359314,335.5666871070862,419.45328855514526,501.38531041145325,585.3887319564819,667.6782970428467,749.9329905509949,832.7927715778351,915.8061001300812,998.0328831672668,1081.4498054981232,1165.874740600586,1248.7944626808167,1331.8230366706848,1415.4039468765259,1498.2622699737549,1581.0812304019928,1664.4837017059326,1746.6182091236115,1828.41401553154,1908.9308116436005,1991.642683506012,2074.4267897605896,2155.833319425583,2239.583275794983,2322.7132773399353,2407.1649096012115,2489.724912881851,2571.449268579483,2656.7526853084564,2742.014972448349,2825.5526416301727,2910.05495262146,2993.786689758301,3077.7077395915985,3158.876258611679,3242.020205974579,3325.373464345932,3409.1763117313385,3493.645915031433,3576.8938822746277,3660.3601064682007,3745.2749948501587,3828.303787946701,3913.1042602062225,3996.737057209015,4080.944786310196,4162.750286102295,4245.899742126465,4328.949371337891,4413.853071928024,4498.469350099564,4581.874083518982,4665.217682123184,4746.927172660828,4830.298142910004,4914.539855480194,4998.8604917526245,5082.9936990737915,5165.821528673172,5250.061671733856,5333.245137691498,5418.00904583931,5502.882157087326,5585.192186355591,5668.846313714981,5751.943066835403,5837.170261383057,5922.869086742401,6006.66428899765,6091.368983507156,6175.0216636657715,6258.874762773514,6343.708020210266,6428.466703414917,6513.380024909973,6596.719139814377,6681.20094037056,6766.868165969849,6851.693944454193,6936.117695569992,7020.710955858231,7105.379418134689,7188.546788454056,7273.211657047272,7357.0262179374695,7442.020417690277,7525.994736671448,7610.351303577423,7695.090172767639,7779.998011112213,7863.590057373047,7949.123468160629,8032.590247869492,8117.129586935043,8203.268916845322,8286.387499570847
1524,85.03010678291321,168.3248748779297,252.07513976097107,337.7365128993988,422.2245328426361,507.0334942340851,590.8770570755005,675.7483360767365,757.8830962181091,840.8007559776306,925.539478302002,1009.960563659668,1094.5990846157074,1179.7099323272705,1262.2468619346619,1345.0484147071838,1427.6232364177704,1511.139419078827,1595.1643810272217,1677.8863441944122,1760.7363710403442,1844.1648440361023,1926.629435300827,2009.8718347549438,2093.444551229477,2175.8528780937195,2257.8721640110016,2339.677289247513,2423.8828132152557,2505.6291584968567,2590.4610409736633,2674.919433116913,2758.9798924922943,2842.080432653427,2924.137588262558,3008.673729658127,3094.7147963047028,3180.0011055469513,3265.6082611083984,3351.2957680225372,3435.66877245903,3518.6924920082092,3604.0402948856354,3688.007739543915,3772.581564426422,3858.230135202408,3943.2193989753723,4027.9855329990387,4113.685818195343,4198.192118644714,4282.81508731842,4365.548509836197,4448.204844236374,4530.474927663803,4614.6165766716,4699.693171739578,4785.62234377861,4871.096921920776,4957.042980670929,5042.273363113403,5125.695564031601,5211.551447629929,5296.250293016434,5380.4839787483215,5465.9908328056335,5550.659937143326,5635.206022262573,5720.413770437241,5805.277158737183,5890.88156914711,5976.442789077759,6062.221306800842,6147.916692018509,6234.493490934372,6319.563492774963,6404.524647951126,6486.412323474884,6570.4286053180695,6655.047754049301,6738.977271080017,6822.9506096839905,6908.12550163269,6994.931537151337,7079.638250589371,7164.736473083496,7248.917993545532,7334.864528179169,7420.441288471222,7505.385545015335,7590.107629060745,7676.20365190506,7761.770488500595,7847.963288784027,7933.495658636093,8017.606703042984,8102.752533912659,8188.585299491882,8275.459570407867,8361.462407588959
1525,84.7073745727539,169.19959545135498,253.88651537895203,340.3032443523407,425.4900469779968,510.9315447807312,596.7271509170532,682.1998474597931,766.4198851585388,849.7245600223541,934.2136814594269,1019.5705285072327,1104.4679403305054,1188.0166256427765,1274.652901649475,1361.24525308609,1446.6475167274475,1532.9162056446075,1616.775064945221,1703.8732478618622,1789.2057201862335,1874.4428975582123,1959.7639527320862,2045.8533232212067,2131.0664627552032,2216.3911426067352,2301.2306814193726,2385.124225139618,2470.6102571487427,2556.9567523002625,2640.8081345558167,2725.410207271576,2810.002128601074,2894.1932055950165,2978.105175971985,3063.2489609718323,3149.5569820404053,3234.4226512908936,3320.3724908828735,3405.800672531128,3491.4845592975616,3575.4979870319366,3659.002613067627,3744.4043323993683,3829.572682619095,3916.115211248398,4002.7200405597687,4089.3862159252167,4174.617005348206,4260.036695241928,4346.032884120941,4430.521735429764,4516.372625112534,4599.926017045975,4684.345125675201,4772.014631271362,4854.921633243561,4937.29502415657,5022.501765489578,5107.676598787308,5194.865154027939,5281.447320461273,5367.33741402626,5451.9373190402985,5536.49658203125,5622.629765987396,5707.801869392395,5792.559649944305,5879.150187492371,5964.758645534515,6048.711758375168,6135.605442762375,6221.747483968735,6307.638493537903,6394.063250541687,6479.706422328949,6566.3634650707245,6652.467520236969,6738.2832016944885,6823.985590696335,6909.181694030762,6995.472254037857,7082.866685628891,7169.4582550525665,7255.649319887161,7341.444810152054,7428.8571927547455,7514.472266197205,7601.479003190994,7687.282148838043,7771.718168258667,7857.6766238212585,7944.46594619751,8030.848623991013,8117.268768787384,8205.292838096619,8290.812713861465,8376.858246803284,8463.089803934097
1526,85.41073155403137,169.4612147808075,254.40317630767822,340.82728910446167,424.96291184425354,510.0858356952667,595.5860261917114,680.1158435344696,764.0921943187714,848.9806709289551,934.2090990543365,1018.3202965259552,1104.287585735321,1189.196622133255,1275.2232646942139,1360.1847643852234,1447.3287234306335,1530.834067583084,1613.9826357364655,1699.1181108951569,1785.2448980808258,1870.4139354228973,1956.258372783661,2042.1039953231812,2126.6376457214355,2211.407364845276,2296.5520708560944,2381.9838955402374,2468.070429086685,2552.61078953743,2638.7419102191925,2723.8135330677032,2807.770464658737,2891.746651172638,2975.9717123508453,3060.048607110977,3145.580832004547,3231.7610042095184,3317.252623319626,3402.3982696533203,3485.6310682296753,3571.244613170624,3655.3256583213806,3739.539984703064,3825.0207397937775,3911.019596338272,3997.803380012512,4084.7668273448944,4171.778971672058,4257.751592636108,4344.0348789691925,4429.752367734909,4515.545641183853,4602.028767585754,4689.2123255729675,4774.577117204666,4860.612464427948,4947.770342350006,5035.295575618744,5121.452921628952,5207.440712928772,5292.916076183319,5379.068096399307,5465.273780584335,5550.9231588840485,5635.111297369003,5721.879516839981,5808.728052616119,5894.451316356659,5978.948984146118,6065.931187868118,6153.026268482208,6239.497489929199,6326.592972040176,6411.174879550934,6496.767315864563,6583.048290491104,6668.958911180496,6753.350731134415,6836.9826583862305,6923.935311555862,7010.5811977386475,7096.723995685577,7181.9997498989105,7269.486070871353,7354.865113258362,7441.607434272766,7527.491060733795,7613.328277587891,7698.375718832016,7784.848529100418,7870.859590053558,7958.049431085587,8044.306861162186,8130.771900653839,8213.464457035065,8298.635402679443,8385.683102846146,8472.859724998474
1527,81.60622143745422,164.8063085079193,249.1349527835846,332.6782593727112,416.79695892333984,499.19232177734375,581.828916311264,665.3514964580536,749.1240427494049,833.7440345287323,917.1309702396393,999.2470269203186,1083.232720375061,1166.8485560417175,1249.2222566604614,1329.3246493339539,1408.4970943927765,1491.882562637329,1576.424332857132,1661.47283244133,1745.2656877040863,1827.750610113144,1913.1247024536133,1998.6839418411255,2082.8067162036896,2166.6294128894806,2251.799076318741,2337.1597142219543,2420.691826105118,2506.124859571457,2587.8498907089233,2671.772770166397,2754.441708803177,2838.7839493751526,2922.3458449840546,3006.767366170883,3091.892016172409,3176.0789573192596,3257.775531053543,3341.427631378174,3426.355775117874,3509.3117814064026,3591.4265003204346,3675.879946708679,3759.9585480690002,3841.810425043106,3927.487052679062,4012.7238535881042,4097.77644276619,4182.2919635772705,4265.017469167709,4349.981058597565,4435.8781995773315,4519.13942027092,4604.207988023758,4689.274059057236,4772.438354969025,4856.719089984894,4939.003203630447,5023.901919841766,5109.68163061142,5192.982976198196,5276.53262591362,5357.612641572952,5442.343415021896,5525.692718744278,5611.417761087418,5696.418822288513,5779.660624027252,5865.250068664551,5949.060081481934,6033.810575008392,6119.150136232376,6203.596267700195,6286.450237035751,6371.193790197372,6457.447752952576,6541.701722383499,6628.154164552689,6713.620157957077,6800.469054937363,6886.366878271103,6972.427098035812,7058.122817993164,7142.470991849899,7227.519996881485,7311.936095714569,7396.67187333107,7482.247686862946,7567.109962463379,7652.896859407425,7739.104167938232,7824.580026626587,7909.27227807045,7993.54788851738,8076.301411628723,8161.560341596603,8246.474078893661,8331.880497217178
1529,83.9174816608429,166.64921808242798,249.9394392967224,334.6197147369385,419.64260268211365,503.02715969085693,585.2935819625854,666.5037055015564,749.0311777591705,832.4393525123596,916.575008392334,998.4757368564606,1079.366882801056,1162.8815577030182,1247.0470702648163,1330.633677482605,1413.0370390415192,1494.806485414505,1578.0891962051392,1661.276080608368,1743.2397077083588,1824.8074095249176,1909.697431564331,1993.571504354477,2079.4293932914734,2165.2872586250305,2249.792648077011,2334.2230813503265,2418.658257484436,2502.4653193950653,2584.6207275390625,2665.5664672851562,2749.0733213424683,2833.446084499359,2918.2061977386475,3003.504749774933,3087.183866262436,3169.829068660736,3252.8457300662994,3337.529975414276,3420.5036215782166,3504.8216547966003,3588.3259057998657,3670.4674603939056,3754.1127948760986,3838.4227890968323,3922.135486841202,4008.206407546997,4091.5183403491974,4175.902509689331,4258.230535507202,4343.23375248909,4428.18203496933,4512.5493795871735,4596.462771892548,4680.788736343384,4764.0632293224335,4848.475502252579,4932.6725606918335,5015.793041467667,5100.330498456955,5184.976327419281,5269.775092601776,5354.837002515793,5438.397217273712,5523.674151659012,5608.356860876083,5692.585216760635,5777.464291334152,5861.394718170166,5944.861255645752,6028.542295694351,6111.888149738312,6196.989567279816,6279.762927532196,6361.474452972412,6443.905201435089,6529.8388612270355,6615.822319030762,6702.928394079208,6790.129056453705,6877.533036470413,6962.795102357864,7046.267446517944,7129.7091999053955,7213.516837358475,7297.959825754166,7382.375199556351,7464.559504508972,7548.569261789322,7634.551743507385,7719.859898805618,7804.101354837418,7890.523554801941,7974.878842830658,8059.775547981262,8143.893034934998,8227.227335453033,8310.057510852814
1530,86.85946607589722,172.55157852172852,257.74879336357117,342.9868564605713,429.31702494621277,516.4601364135742,601.336478471756,688.6505138874054,774.6176009178162,859.8357636928558,945.5572211742401,1032.4992544651031,1117.7673344612122,1203.4751482009888,1288.6191229820251,1373.9749393463135,1457.9982707500458,1542.4573936462402,1628.0465970039368,1712.8692755699158,1798.7209146022797,1884.9856443405151,1970.1105687618256,2055.0930643081665,2140.0855827331543,2224.4855999946594,2311.3282494544983,2397.8469848632812,2484.694869995117,2571.4982182979584,2657.3238203525543,2743.408278465271,2829.96657371521,2915.369022846222,2998.851053953171,3086.3704373836517,3170.2911219596863,3255.9386987686157,3340.8274619579315,3425.0954234600067,3513.6826899051666,3600.1679158210754,3684.3268427848816,3770.218433380127,3856.2039930820465,3942.117392539978,4028.4314098358154,4113.869396448135,4199.731343269348,4286.861753940582,4373.900022983551,4460.029318332672,4545.888647556305,4631.938452959061,4717.859203338623,4803.283514738083,4890.063480615616,4976.0842361450195,5061.833109140396,5147.745260477066,5232.0326108932495,5315.107216596603,5402.4914457798,5487.636741161346,5574.776113986969,5661.6635682582855,5747.724086284637,5832.605788469315,5918.091416120529,6005.490079164505,6090.934423685074,6176.565041303635,6262.515727519989,6347.939168214798,6434.158017158508,6520.3566563129425,6606.555060863495,6693.501102209091,6780.435752153397,6867.400047302246,6954.68962097168,7042.561066627502,7128.930063486099,7216.219512701035,7302.848673582077,7389.749505996704,7476.125951528549,7561.816705226898,7649.406148195267,7734.543575763702,7820.994381904602,7908.331128835678,7995.726727247238,8083.296445608139,8169.78567481041,8257.376777172089,8343.957389354706,8431.863363981247,8519.732597589493
1535,85.10596942901611,169.5496129989624,256.27242946624756,341.07055020332336,427.46923756599426,513.6889407634735,598.0067915916443,683.7081282138824,769.0636048316956,853.3037662506104,939.4023749828339,1024.7174158096313,1109.974577665329,1193.580750465393,1277.8413624763489,1362.4096295833588,1447.0131340026855,1533.0512444972992,1618.6043012142181,1703.1458315849304,1786.29092335701,1872.720758676529,1957.895931482315,2043.0243575572968,2127.742024898529,2211.3588354587555,2296.900197982788,2381.0710878372192,2465.5489134788513,2551.3154814243317,2635.7551090717316,2719.894816637039,2804.2773253917694,2886.9359283447266,2972.9453217983246,3059.002822160721,3143.7704832553864,3229.75093126297,3316.200222015381,3403.3273692131042,3487.1697120666504,3571.88024187088,3657.746462583542,3744.189568042755,3829.1065485477448,3913.2164239883423,3996.7236802577972,4080.0582847595215,4164.73686337471,4250.814350605011,4337.950609445572,4426.186142683029,4511.834309101105,4596.610909700394,4680.071514368057,4765.277555942535,4850.8763082027435,4938.316779375076,5024.8114240169525,5111.603745937347,5198.430673599243,5284.3511753082275,5369.974889755249,5456.6349267959595,5542.4569003582,5628.013060092926,5714.794090986252,5801.608522891998,5886.4346714019775,5972.0842270851135,6058.36967086792,6143.667499542236,6230.1214463710785,6314.013266086578,6402.047441244125,6487.870575666428,6572.832146883011,6656.963709592819,6742.100251197815,6828.5102553367615,6913.120999097824,6997.35361456871,7083.7889676094055,7170.242176771164,7257.133967399597,7344.259001731873,7431.8627145290375,7518.15269613266,7601.942465305328,7684.562883377075,7771.615752458572,7858.983293533325,7946.938457965851,8033.500823736191,8118.881592273712,8205.098725795746,8291.932101488113,8379.240451097488,8467.10176539421
